401,2018,92,800,.086,2.218,.158,.16,.193,13.77
401,2018,92,900,.086,2.247,.159,.162,.199,13.32
401,2018,92,1000,.087,2.325,.159,.165,.205,13.33
401,2018,92,1100,.086,2.447,.157,.172,.222,13.77
401,2018,92,1200,.086,2.429,.157,.178,.238,13.72
401,2018,92,1300,.085,2.401,.156,.173,.224,13.7
401,2018,92,1400,.085,2.535,.155,.176,.231,13.67
401,2018,92,1500,.084,2.571,.153,.175,.229,13.65
401,2018,92,1600,.083,2.598,.151,.179,.241,13.51
401,2018,92,1700,.082,2.471,.148,.18,.243,13.25
401,2018,92,1800,.081,2.317,.148,.182,.249,13.1
401,2018,92,1900,.081,2.237,.148,.184,.254,13.04
401,2018,92,2000,.08,2.187,.147,.185,.257,13
401,2018,92,2100,.08,2.164,.147,.186,.259,12.96
401,2018,92,2200,.08,2.131,.148,.19,.272,12.92
401,2018,92,2300,.081,2.098,.149,.192,.275,12.88
401,2018,92,2400,.082,2.055,.151,.194,.283,12.84
424,2018,92,2400,.084,2.301,.154,.171,.221,12.84
401,2018,93,100,.081,1.966,.151,.198,.296,12.78
401,2018,93,200,.081,1.807,.151,.202,.307,12.75
401,2018,93,300,.08,1.723,.15,.204,.312,12.72
401,2018,93,400,.08,1.868,.149,.206,.318,12.69
401,2018,93,500,.079,1.924,.147,.207,.322,12.65
401,2018,93,600,.079,1.92,.146,.208,.325,12.63
401,2018,93,700,.078,1.921,.145,.209,.33,12.61
401,2018,93,800,.077,1.922,.144,.211,.335,13.65
401,2018,93,900,.077,1.929,.143,.212,.339,13.61
401,2018,93,1000,.076,1.98,.142,.214,.345,13.7
401,2018,93,1100,.076,2.06,.141,.219,.363,13.99
401,2018,93,1200,.076,2.099,.14,.225,.384,13.91
401,2018,93,1300,.076,2.096,.139,.22,.367,13.88
401,2018,93,1400,.076,2.224,.139,.22,.366,13.84
401,2018,93,1500,.075,2.27,.138,.217,.357,13.81
401,2018,93,1600,.075,2.322,.138,.217,.357,13.82
401,2018,93,1700,.075,2.311,.137,.217,.356,13.85
401,2018,93,1800,.074,2.219,.137,.215,.349,13.14
401,2018,93,1900,.074,2.156,.136,.215,.348,13.05
401,2018,93,2000,.074,2.132,.136,.214,.345,13
401,2018,93,2100,.074,2.125,.136,.213,.343,12.94
401,2018,93,2200,.074,2.123,.136,.214,.347,12.9
401,2018,93,2300,.074,2.129,.137,.217,.355,12.87
401,2018,93,2400,.074,2.148,.137,.218,.359,12.84
424,2018,93,2400,.076,2.057,.141,.213,.343,12.84
401,2018,94,100,.074,2.156,.137,.218,.36,12.81
401,2018,94,200,.074,2.161,.137,.218,.36,12.77
401,2018,94,300,.074,2.161,.136,.219,.361,12.72
401,2018,94,400,.074,2.152,.136,.219,.361,12.68
401,2018,94,500,.074,2.14,.135,.219,.363,12.64
401,2018,94,600,.073,2.135,.135,.22,.366,12.62
401,2018,94,700,.073,2.141,.134,.222,.372,12.73
401,2018,94,800,.073,2.176,.134,.224,.38,13.74
401,2018,94,900,.073,2.183,.133,.225,.382,13.61
401,2018,94,1000,.072,2.22,.133,.225,.384,13.88
401,2018,94,1100,.072,2.292,.133,.231,.406,13.85
401,2018,94,1200,.072,2.352,.132,.236,.422,13.77
401,2018,94,1300,.072,2.414,.132,.23,.4,13.75
401,2018,94,1400,.072,2.443,.131,.228,.396,13.78
401,2018,94,1500,.072,2.451,.131,.227,.391,13.8
401,2018,94,1600,.072,2.446,.131,.226,.387,13.81
401,2018,94,1700,.072,2.432,.131,.224,.378,13.52
401,2018,94,1800,.071,2.373,.13,.223,.376,13.14
401,2018,94,1900,.071,2.336,.13,.222,.372,13.07
401,2018,94,2000,.071,2.314,.13,.222,.373,13.02
401,2018,94,2100,.071,2.293,.13,.222,.373,12.98
401,2018,94,2200,.071,2.269,.13,.221,.371,12.94
401,2018,94,2300,.071,2.259,.13,.221,.369,12.9
401,2018,94,2400,.071,2.246,.13,.22,.366,12.86
424,2018,94,2400,.072,2.273,.133,.223,.378,12.86
401,2018,95,100,.07,2.234,.129,.22,.367,12.82
401,2018,95,200,.07,2.231,.129,.22,.367,12.79
401,2018,95,300,.07,2.228,.129,.22,.366,12.74
401,2018,95,400,.07,2.223,.129,.221,.368,12.71
401,2018,95,500,.07,2.223,.128,.221,.369,12.68
401,2018,95,600,.07,2.222,.128,.221,.369,12.65
401,2018,95,700,.07,2.22,.128,.222,.371,12.7
401,2018,95,800,.069,2.235,.128,.224,.381,13.97
401,2018,95,900,.069,2.256,.127,.224,.379,13.65
401,2018,95,1000,.069,2.308,.127,.224,.378,13.89
401,2018,95,1100,.069,2.394,.127,.227,.39,13.81
401,2018,95,1200,.069,2.457,.126,.227,.391,13.79
401,2018,95,1300,.069,2.495,.126,.228,.394,13.76
401,2018,95,1400,.069,2.541,.125,.225,.384,13.75
401,2018,95,1500,.069,2.551,.125,.223,.377,13.79
401,2018,95,1600,.069,2.514,.125,.223,.375,13.89
401,2018,95,1700,.069,2.45,.125,.222,.371,13.93
401,2018,95,1800,.068,2.411,.125,.22,.365,13.13
401,2018,95,1900,.068,2.367,.125,.218,.359,13.06
401,2018,95,2000,.068,2.343,.125,.218,.358,13.02
401,2018,95,2100,.068,2.326,.125,.218,.359,12.99
401,2018,95,2200,.068,2.319,.125,.218,.36,12.96
401,2018,95,2300,.068,2.315,.125,.219,.361,12.92
401,2018,95,2400,.068,2.307,.125,.219,.362,12.9
424,2018,95,2400,.069,2.34,.126,.222,.372,12.9
401,2018,96,100,.068,2.292,.125,.219,.363,12.86
401,2018,96,200,.068,2.295,.125,.219,.363,12.84
401,2018,96,300,.068,2.286,.125,.22,.364,12.8
401,2018,96,400,.068,2.267,.125,.221,.368,12.76
401,2018,96,500,.068,2.266,.124,.222,.371,12.73
401,2018,96,600,.068,2.254,.124,.223,.374,12.72
401,2018,96,700,.067,2.238,.123,.223,.375,12.72
401,2018,96,800,.067,2.237,.123,.223,.376,13.09
401,2018,96,900,.067,2.261,.122,.224,.38,13.76
401,2018,96,1000,.067,2.323,.122,.227,.39,13.83
401,2018,96,1100,.067,2.379,.122,.229,.397,13.77
401,2018,96,1200,.066,2.423,.121,.228,.396,13.81
401,2018,96,1300,.066,2.394,.121,.226,.388,13.79
401,2018,96,1400,.066,2.442,.121,.225,.384,13.83
401,2018,96,1500,.066,2.383,.121,.223,.377,13.32
401,2018,96,1600,.066,2.329,.121,.222,.373,13.18
401,2018,96,1700,.066,2.317,.121,.222,.371,13.12
401,2018,96,1800,.066,2.282,.121,.221,.37,13.05
401,2018,96,1900,.066,2.252,.121,.219,.363,13
401,2018,96,2000,.066,2.261,.121,.218,.359,12.96
401,2018,96,2100,.066,2.266,.122,.218,.358,12.93
401,2018,96,2200,.066,2.273,.122,.218,.357,12.9
401,2018,96,2300,.066,2.236,.122,.217,.356,12.86
401,2018,96,2400,.066,2.131,.122,.217,.355,12.81
424,2018,96,2400,.067,2.295,.122,.222,.372,12.81
401,2018,97,100,.066,2.091,.122,.216,.353,12.77
401,2018,97,200,.066,2.093,.122,.216,.352,12.74
401,2018,97,300,.066,2.175,.122,.216,.351,12.72
401,2018,97,400,.066,2.222,.122,.215,.349,12.71
401,2018,97,500,.067,2.236,.122,.214,.346,12.7
401,2018,97,600,.067,2.255,.122,.213,.342,12.69
401,2018,97,700,.067,2.268,.122,.212,.339,12.7
401,2018,97,800,.067,2.33,.122,.212,.339,13.42
401,2018,97,900,.067,2.42,.122,.212,.34,13.85
401,2018,97,1000,.067,2.477,.122,.213,.341,13.79
401,2018,97,1100,.067,2.523,.122,.213,.34,13.78
401,2018,97,1200,.067,2.548,.122,.212,.338,13.8
401,2018,97,1300,.067,2.549,.122,.211,.335,13.82
401,2018,97,1400,.067,2.519,.122,.212,.339,13.77
401,2018,97,1500,.067,2.549,.121,.214,.346,13.76
401,2018,97,1600,.066,2.478,.12,.216,.353,13.36
401,2018,97,1700,.065,2.369,.118,.218,.36,13.15
401,2018,97,1800,.063,2.263,.116,.224,.379,13.08
401,2018,97,1900,.062,2.143,.115,.23,.401,13.06
401,2018,97,2000,.062,2.062,.114,.237,.429,13.02
401,2018,97,2100,.06,1.98,.112,.247,.468,12.98
401,2018,97,2200,.058,1.855,.109,.264,.54,12.96
401,2018,97,2300,.057,1.583,.106,.273,.582,12.92
401,2018,97,2400,.056,1.413,.107,.279,.608,12.9
424,2018,97,2400,.065,2.225,.119,.225,.386,12.9
401,2018,98,100,.056,1.574,.106,.287,.647,12.86
401,2018,98,200,.055,1.54,.104,.294,.684,12.83
401,2018,98,300,.055,1.551,.103,.303,.729,12.8
401,2018,98,400,.054,1.519,.101,.309,.766,12.77
401,2018,98,500,.053,1.512,.1,.316,.802,12.74
401,2018,98,600,.053,1.333,.1,.321,.833,12.72
401,2018,98,700,.052,1.222,.1,.326,.864,12.71
401,2018,98,800,.053,1.415,.1,.331,.893,12.98
401,2018,98,900,.053,1.522,.1,.335,.913,13.84
401,2018,98,1000,.053,1.57,.1,.338,.936,13.85
401,2018,98,1100,.053,1.618,.1,.341,.957,13.83
401,2018,98,1200,.053,1.63,.1,.348,.998,13.82
401,2018,98,1300,.053,1.607,.1,.344,.971,13.82
401,2018,98,1400,.053,1.716,.1,.343,.968,13.82
401,2018,98,1500,.053,1.74,.1,.339,.943,13.83
401,2018,98,1600,.053,1.742,.1,.339,.938,13.85
401,2018,98,1700,.053,1.767,.1,.337,.927,13.87
401,2018,98,1800,.054,1.74,.1,.334,.91,13.14
401,2018,98,1900,.054,1.733,.1,.334,.909,13.07
401,2018,98,2000,.054,1.739,.101,.334,.91,13.02
401,2018,98,2100,.054,1.75,.101,.334,.91,12.99
401,2018,98,2200,.054,1.767,.101,.334,.908,12.95
401,2018,98,2300,.054,1.786,.101,.333,.905,12.92
401,2018,98,2400,.054,1.805,.102,.334,.909,12.89
424,2018,98,2400,.054,1.621,.101,.329,.88,12.89
401,2018,99,100,.055,1.829,.102,.335,.918,12.85
401,2018,99,200,.055,1.849,.102,.336,.922,12.83
401,2018,99,300,.055,1.864,.102,.336,.922,12.8
401,2018,99,400,.055,1.893,.103,.336,.921,12.74
401,2018,99,500,.055,1.907,.103,.336,.922,12.72
401,2018,99,600,.055,1.93,.103,.335,.918,12.68
401,2018,99,700,.055,1.948,.103,.335,.916,12.77
401,2018,99,800,.056,1.97,.103,.335,.917,13.1
401,2018,99,900,.056,2.016,.103,.335,.914,13.25
401,2018,99,1000,.056,2.039,.103,.336,.921,13.59
401,2018,99,1100,.056,2.106,.103,.341,.956,13.95
401,2018,99,1200,.056,2.145,.104,.349,1.004,13.88
401,2018,99,1300,.057,2.153,.104,.342,.962,13.83
401,2018,99,1400,.057,2.32,.104,.341,.957,13.8
401,2018,99,1500,.057,2.347,.105,.336,.92,13.76
401,2018,99,1600,.058,2.381,.105,.337,.928,13.73
401,2018,99,1700,.058,2.323,.105,.335,.916,13.75
401,2018,99,1800,.058,2.248,.106,.327,.866,13.16
401,2018,99,1900,.058,2.206,.106,.322,.838,13.08
401,2018,99,2000,.058,2.199,.107,.322,.836,13.01
401,2018,99,2100,.058,2.198,.107,.321,.832,12.96
401,2018,99,2200,.058,2.204,.107,.32,.825,12.93
401,2018,99,2300,.059,2.213,.108,.319,.819,12.88
401,2018,99,2400,.059,2.216,.108,.318,.816,12.85
424,2018,99,2400,.057,2.104,.104,.333,.903,12.85
401,2018,100,100,.059,2.216,.108,.318,.817,12.8
401,2018,100,200,.059,2.217,.108,.318,.817,12.76
401,2018,100,300,.059,2.224,.109,.319,.817,12.72
401,2018,100,400,.059,2.226,.109,.318,.817,12.68
401,2018,100,500,.059,2.233,.109,.319,.817,12.65
401,2018,100,600,.059,2.239,.109,.319,.817,12.62
401,2018,100,700,.059,2.247,.109,.318,.816,12.65
401,2018,100,800,.059,2.263,.109,.319,.818,13.83
401,2018,100,900,.059,2.278,.109,.319,.821,13.67
401,2018,100,1000,.06,2.328,.109,.32,.827,13.67
401,2018,100,1100,.06,2.403,.109,.328,.871,13.8
401,2018,100,1200,.06,2.453,.109,.335,.916,13.72
401,2018,100,1300,.06,2.48,.109,.328,.876,13.69
401,2018,100,1400,.06,2.616,.109,.329,.88,13.65
401,2018,100,1500,.06,2.611,.109,.323,.845,13.62
401,2018,100,1600,.06,2.583,.109,.321,.829,13.71
401,2018,100,1700,.06,2.484,.109,.317,.81,13.41
401,2018,100,1800,.06,2.426,.109,.316,.8,13.14
401,2018,100,1900,.059,2.377,.109,.316,.802,13.08
401,2018,100,2000,.059,2.337,.108,.317,.808,13.03
401,2018,100,2100,.059,2.293,.108,.321,.831,12.99
401,2018,100,2200,.059,2.253,.107,.323,.846,12.96
401,2018,100,2300,.058,2.215,.106,.328,.875,12.93
401,2018,100,2400,.057,2.181,.105,.333,.906,12.9
424,2018,100,2400,.059,2.341,.108,.322,.837,12.9
401,2018,101,100,.057,2.153,.104,.334,.911,12.87
401,2018,101,200,.056,2.132,.103,.337,.927,12.84
401,2018,101,300,.055,2.116,.102,.34,.95,12.8
401,2018,101,400,.055,2.101,.101,.343,.968,12.78
401,2018,101,500,.055,2.104,.101,.345,.978,12.75
401,2018,101,600,.054,2.112,.1,.344,.975,12.74
401,2018,101,700,.054,2.13,.1,.345,.979,12.86
401,2018,101,800,.054,2.16,.1,.346,.989,13.38
401,2018,101,900,.055,2.211,.1,.347,.991,13.76
401,2018,101,1000,.055,2.269,.101,.346,.989,13.72
401,2018,101,1100,.055,2.325,.101,.346,.984,13.68
401,2018,101,1200,.056,2.374,.101,.353,1.033,13.66
401,2018,101,1300,.056,2.361,.102,.346,.988,13.66
401,2018,101,1400,.056,2.507,.101,.348,1.001,13.64
401,2018,101,1500,.055,2.478,.101,.346,.988,13.62
401,2018,101,1600,.054,2.44,.099,.357,1.058,13.61
401,2018,101,1700,.053,2.28,.098,.363,1.104,13.52
401,2018,101,1800,.052,2.083,.095,.374,1.178,13.16
401,2018,101,1900,.05,1.939,.093,.39,1.301,13.09
401,2018,101,2000,.048,1.835,.09,.404,1.413,13.04
401,2018,101,2100,.047,1.772,.088,.415,1.507,13.02
401,2018,101,2200,.047,1.75,.087,.42,1.544,12.98
401,2018,101,2300,.046,1.733,.087,.421,1.557,12.96
401,2018,101,2400,.046,1.733,.086,.421,1.558,12.94
424,2018,101,2400,.053,2.129,.098,.364,1.12,12.94
401,2018,102,100,.046,1.745,.087,.42,1.544,12.91
401,2018,102,200,.047,1.775,.087,.415,1.505,12.89
401,2018,102,300,.047,1.808,.088,.41,1.462,12.85
401,2018,102,400,.048,1.831,.089,.403,1.406,12.81
401,2018,102,500,.048,1.851,.09,.401,1.386,12.77
401,2018,102,600,.049,1.875,.091,.398,1.36,12.75
401,2018,102,700,.049,1.906,.091,.395,1.337,12.85
401,2018,102,800,.05,1.961,.092,.392,1.316,13.48
401,2018,102,900,.05,2.004,.093,.391,1.307,13.65
401,2018,102,1000,.05,2.026,.093,.39,1.302,13.78
401,2018,102,1100,.05,2.12,.093,.389,1.289,13.77
401,2018,102,1200,.051,2.167,.093,.387,1.279,13.76
401,2018,102,1300,.051,2.179,.094,.385,1.259,13.77
401,2018,102,1400,.051,2.207,.094,.381,1.23,13.81
401,2018,102,1500,.052,2.178,.095,.375,1.189,13.83
401,2018,102,1600,.052,2.155,.095,.372,1.167,13.28
401,2018,102,1700,.052,2.145,.096,.368,1.138,13.21
401,2018,102,1800,.052,2.144,.096,.366,1.125,13.08
401,2018,102,1900,.053,2.155,.097,.361,1.089,13.02
401,2018,102,2000,.053,2.092,.098,.361,1.089,12.98
401,2018,102,2100,.053,2.109,.098,.357,1.059,12.94
401,2018,102,2200,.053,2.071,.099,.355,1.046,12.9
401,2018,102,2300,.053,1.988,.099,.352,1.028,12.86
401,2018,102,2400,.054,2.117,.1,.35,1.013,12.82
424,2018,102,2400,.051,2.025,.094,.382,1.247,12.82
401,2018,103,100,.054,2.096,.1,.349,1.009,12.78
401,2018,103,200,.054,1.906,.1,.349,1.003,12.72
401,2018,103,300,.054,2.097,.1,.346,.989,12.67
401,2018,103,400,.055,2.152,.101,.346,.984,12.64
401,2018,103,500,.055,2.177,.101,.343,.968,12.61
401,2018,103,600,.055,2.166,.101,.343,.966,12.59
401,2018,103,700,.054,1.986,.101,.341,.952,12.71
401,2018,103,800,.055,2.194,.102,.337,.931,13.16
401,2018,103,900,.055,2.223,.102,.336,.925,13.96
401,2018,103,1000,.056,2.269,.102,.336,.923,14.2
401,2018,103,1100,.056,2.295,.102,.335,.915,14.18
401,2018,103,1200,.056,2.312,.102,.334,.912,14.14
401,2018,103,1300,.056,2.334,.102,.335,.915,14.15
401,2018,103,1400,.056,2.358,.103,.329,.88,14.15
401,2018,103,1500,.057,2.342,.103,.326,.863,14.21
401,2018,103,1600,.057,2.351,.104,.325,.854,13.75
401,2018,103,1700,.057,2.314,.104,.323,.842,13.44
401,2018,103,1800,.057,2.323,.104,.32,.825,13.05
401,2018,103,1900,.057,2.301,.104,.319,.818,12.98
401,2018,103,2000,.057,2.32,.105,.318,.813,12.92
401,2018,103,2100,.057,2.303,.105,.317,.81,12.88
401,2018,103,2200,.057,2.299,.105,.313,.784,12.83
401,2018,103,2300,.058,2.315,.105,.311,.774,12.77
401,2018,103,2400,.058,2.362,.106,.309,.766,12.71
424,2018,103,2400,.056,2.241,.103,.331,.892,12.71
401,2018,104,100,.058,2.375,.106,.309,.762,12.65
401,2018,104,200,.058,2.389,.106,.307,.753,12.62
401,2018,104,300,.058,2.391,.106,.305,.74,12.6
401,2018,104,400,.058,2.403,.107,.304,.733,12.59
401,2018,104,500,.058,2.396,.107,.303,.729,12.58
401,2018,104,600,.059,2.409,.107,.299,.709,12.57
401,2018,104,700,.059,2.432,.107,.297,.699,12.66
401,2018,104,800,.059,2.5,.107,.297,.699,14.19
